0x8FF7B62D,00
0x4BF20E92,Player.InteriorRoomStyleInfo.MusicRoom00.OwnNum
0x02B24DC4,Player.InteriorRoomStyleInfo.MusicRoom00.State
0x06F32347,Player.InteriorRoomStyleInfo.NightView00
0x50B44F33,Player.InteriorRoomStyleInfo.NightView00.FirstObtainedSec
0xB80104BA,Player.InteriorRoomStyleInfo.NightView00.KeyHash
0xF0A8DA57,Player.InteriorRoomStyleInfo.NightView00.LastObtainedSec
0xA0586F7E,Player.InteriorRoomStyleInfo.NightView00.OwnNum
0xC74A9357,Player.InteriorRoomStyleInfo.NightView00.State
0x415D5D2F,Player.InteriorRoomStyleInfo.Nobility00
0x27650C4E,Player.InteriorRoomStyleInfo.Nobility00.FirstObtainedSec
0x46F6C433,Player.InteriorRoomStyleInfo.Nobility00.KeyHash
0x7764077E,Player.InteriorRoomStyleInfo.Nobility00.LastObtainedSec
0xADD7FF3E,Player.InteriorRoomStyleInfo.Nobility00.OwnNum
0x5C8B8B4F,Player.InteriorRoomStyleInfo.Nobility00.State
0xB910BA84,Player.InteriorRoomStyleInfo.Nobility01
0xBCF317FD,Player.InteriorRoomStyleInfo.Nobility01.FirstObtainedSec
0x8D54CC03,Player.InteriorRoomStyleInfo.Nobility01.KeyHash
0x773ED43A,Player.InteriorRoomStyleInfo.Nobility01.LastObtainedSec
0x148741E3,Player.InteriorRoomStyleInfo.Nobility01.OwnNum
0xC1723B45,Player.InteriorRoomStyleInfo.Nobility01.State
0xD2D7C699,Player.InteriorRoomStyleInfo.Nobility02
0x7B186F0D,Player.InteriorRoomStyleInfo.Nobility02.FirstObtainedSec
0x0A7D98FE,Player.InteriorRoomStyleInfo.Nobility02.KeyHash
0xBC71CA48,Player.InteriorRoomStyleInfo.Nobility02.LastObtainedSec
0xAE9655C5,Player.InteriorRoomStyleInfo.Nobility02.OwnNum
0xE3D63E91,Player.InteriorRoomStyleInfo.Nobility02.State
0xB8BBB8E8,Player.InteriorRoomStyleInfo.Office00
0x8F0D83D3,Player.InteriorRoomStyleInfo.Office00.FirstObtainedSec
0xE3CB0CF9,Player.InteriorRoomStyleInfo.Office00.KeyHash
0xE8C2DF39,Player.InteriorRoomStyleInfo.Office00.LastObtainedSec
0x3521F9A0,Player.InteriorRoomStyleInfo.Office00.OwnNum
0x91AACA37,Player.InteriorRoomStyleInfo.Office00.State
0x5800E819,Player.InteriorRoomStyleInfo.Office01
0x3F20F5A9,Player.InteriorRoomStyleInfo.Office01.FirstObtainedSec
0xEADAEC83,Player.InteriorRoomStyleInfo.Office01.KeyHash
0x4C9E9577,Player.InteriorRoomStyleInfo.Office01.LastObtainedSec
0x014311D3,Player.InteriorRoomStyleInfo.Office01.OwnNum
0xC2A3BE91,Player.InteriorRoomStyleInfo.Office01.State
0x5398B149,Player.InteriorRoomStyleInfo.Otaku00
0xF1DDABC8,Player.InteriorRoomStyleInfo.Otaku00.FirstObtainedSec
0x289E6657,Player.InteriorRoomStyleInfo.Otaku00.KeyHash
0x7A2F3686,Player.InteriorRoomStyleInfo.Otaku00.LastObtainedSec
0x10023517,Player.InteriorRoomStyleInfo.Otaku00.OwnNum
0xA4CF22EC,Player.InteriorRoomStyleInfo.Otaku00.State
0x91D12CF8,Player.InteriorRoomStyleInfo.Otaku02
0x1DC26B8C,Player.InteriorRoomStyleInfo.Otaku02.FirstObtainedSec
0x5070737A,Player.InteriorRoomStyleInfo.Otaku02.KeyHash
0xEB894C04,Player.InteriorRoomStyleInfo.Otaku02.LastObtainedSec
0x4AD9D878,Player.InteriorRoomStyleInfo.Otaku02.OwnNum
0xA8D1F500,Player.InteriorRoomStyleInfo.Otaku02.State
0xD2D69935,Player.InteriorRoomStyleInfo.Otaku03
0xB3C6DD8E,Player.InteriorRoomStyleInfo.Otaku03.FirstObtainedSec
0x2D193ACB,Player.InteriorRoomStyleInfo.Otaku03.KeyHash
0x2FABF4B3,Player.InteriorRoomStyleInfo.Otaku03.LastObtainedSec
0x7E0B40FB,Player.InteriorRoomStyleInfo.Otaku03.OwnNum
0x14F93F2F,Player.InteriorRoomStyleInfo.Otaku03.State
0xBC2C6D1C,Player.InteriorRoomStyleInfo.Otaku04
0xE0B0F818,Player.InteriorRoomStyleInfo.Otaku04.FirstObtainedSec
0xAC239FA8,Player.InteriorRoomStyleInfo.Otaku04.KeyHash
0x49EB3D7D,Player.InteriorRoomStyleInfo.Otaku04.LastObtainedSec
0x5F25E0F2,Player.InteriorRoomStyleInfo.Otaku04.OwnNum
0x987F839B,Player.InteriorRoomStyleInfo.Otaku04.State
0x03326F64,Player.InteriorRoomStyleInfo.Party00
0x8F7D37E0,Player.InteriorRoomStyleInfo.Party00.FirstObtainedSec
0xDBAC1425,Player.InteriorRoomStyleInfo.Party00.KeyHash
0x8C86A26F,Player.InteriorRoomStyleInfo.Party00.LastObtainedSec
0x0620E79C,Player.InteriorRoomStyleInfo.Party00.OwnNum
0x413D26DE,Player.InteriorRoomStyleInfo.Party00.State
0x0290E6DB,Player.InteriorRoomStyleInfo.Party01
0x4C944DBE,Player.InteriorRoomStyleInfo.Party01.FirstObtainedSec
0xF0D4A7B7,Player.InteriorRoomStyleInfo.Party01.KeyHash
0xEB4584E0,Player.InteriorRoomStyleInfo.Party01.LastObtainedSec
0xC50D8A0A,Player.InteriorRoomStyleInfo.Party01.OwnNum
0x4808FA45,Player.InteriorRoomStyleInfo.Party01.State
0x605A4199,Player.InteriorRoomStyleInfo.Party02
0x91614DF4,Player.InteriorRoomStyleInfo.Party02.FirstObtainedSec
0x50221FB0,Player.InteriorRoomStyleInfo.Party02.KeyHash
0x7AC22361,Player.InteriorRoomStyleInfo.Party02.LastObtainedSec
0x99DB2621,Player.InteriorRoomStyleInfo.Party02.OwnNum
0x8908993B,Player.InteriorRoomStyleInfo.Party02.State
0xEDF7D303,Player.InteriorRoomStyleInfo.Party03
0xA1832535,Player.InteriorRoomStyleInfo.Party03.FirstObtainedSec
0xB787E3F2,Player.InteriorRoomStyleInfo.Party03.KeyHash
0x3FBB6BAE,Player.InteriorRoomStyleInfo.Party03.LastObtainedSec
0xECDEF880,Player.InteriorRoomStyleInfo.Party03.OwnNum
0x619D5C38,Player.InteriorRoomStyleInfo.Party03.State
0xBB204F74,Player.InteriorRoomStyleInfo.Party04
0xC871737A,Player.InteriorRoomStyleInfo.Party04.FirstObtainedSec
0x091879DA,Player.InteriorRoomStyleInfo.Party04.KeyHash
0xF00AADA9,Player.InteriorRoomStyleInfo.Party04.LastObtainedSec
0x2EA9D148,Player.InteriorRoomStyleInfo.Party04.OwnNum
0x697BE92C,Player.InteriorRoomStyleInfo.Party04.State
0x9AB12CA1,Player.InteriorRoomStyleInfo.Party05
0x46CF17A2,Player.InteriorRoomStyleInfo.Party05.FirstObtainedSec
0x3E9308F7,Player.InteriorRoomStyleInfo.Party05.KeyHash
0x0949D470,Player.InteriorRoomStyleInfo.Party05.LastObtainedSec
0x5E566B77,Player.InteriorRoomStyleInfo.Party05.OwnNum
0xE975866A,Player.InteriorRoomStyleInfo.Party05.State
0x55201982,Player.InteriorRoomStyleInfo.Party06
0x54E70011,Player.InteriorRoomStyleInfo.Party06.FirstObtainedSec
0x3A263499,Player.InteriorRoomStyleInfo.Party06.KeyHash
0x68FDBE46,Player.InteriorRoomStyleInfo.Party06.LastObtainedSec
0xB7F3775D,Player.InteriorRoomStyleInfo.Party06.OwnNum
0xFF1D50E1,Player.InteriorRoomStyleInfo.Party06.State
0x23B90331,Player.InteriorRoomStyleInfo.Party07
0x5D0F57D1,Player.InteriorRoomStyleInfo.Party07.FirstObtainedSec
0x26763BD4,Player.InteriorRoomStyleInfo.Party07.KeyHash
0xE2EEB938,Player.InteriorRoomStyleInfo.Party07.LastObtainedSec
0x275FBF7F,Player.InteriorRoomStyleInfo.Party07.OwnNum
0x231744EE,Player.InteriorRoomStyleInfo.Party07.State
0x93F36CA3,Player.InteriorRoomStyleInfo.Pirate00
0x739C97FB,Player.InteriorRoomStyleInfo.Pirate00.FirstObtainedSec
0x959AC683,Player.InteriorRoomStyleInfo.Pirate00.KeyHash
0xBC99C04B,Player.InteriorRoomStyleInfo.Pirate00.LastObtainedSec
0xAD1A19B7,Player.InteriorRoomStyleInfo.Pirate00.OwnNum
0x6E4E0ADF,Player.InteriorRoomStyleInfo.Pirate00.State
0x357D55EC,Player.InteriorRoomStyleInfo.PublicBath00
0xEE4BE75C,Player.InteriorRoomStyleInfo.PublicBath00.FirstObtainedSec
0x85FAD33C,Player.InteriorRoomStyleInfo.PublicBath00.KeyHash
0xCDFA5E1C,Player.InteriorRoomStyleInfo.PublicBath00.LastObtainedSec
0x35C621BF,Player.InteriorRoomStyleInfo.PublicBath00.OwnNum
0x230AE417,Player.InteriorRoomStyleInfo.PublicBath00.State
0x48DDC9F9,Player.InteriorRoomStyleInfo.Rain00
0x7099DC2F,Player.InteriorRoomStyleInfo.Rain00.FirstObtainedSec
0x747D06F0,Player.InteriorRoomStyleInfo.Rain00.KeyHash
0xBCA40F6D,Player.InteriorRoomStyleInfo.Rain00.LastObtainedSec
0xFFD7EE6B,Player.InteriorRoomStyleInfo.Rain00.OwnNum
0xF51A6995,Player.InteriorRoomStyleInfo.Rain00.State
0x938D8FEF,Player.InteriorRoomStyleInfo.Sakura00
0x189448DA,Player.InteriorRoomStyleInfo.Sakura00.FirstObtainedSec
0xD5F3F733,Player.InteriorRoomStyleInfo.Sakura00.KeyHash
0x26682A17,Player.InteriorRoomStyleInfo.Sakura00.LastObtainedSec
0x1667F55F,Player.InteriorRoomStyleInfo.Sakura00.OwnNum
0x411738DA,Player.InteriorRoomStyleInfo.Sakura00.State
0xFEBB986C,Player.InteriorRoomStyleInfo.Sauna00
0x3E8FF456,Player.InteriorRoomStyleInfo.Sauna00.FirstObtainedSec
0xCFD62713,Player.InteriorRoomStyleInfo.Sauna00.KeyHash
0x762B6FEE,Player.InteriorRoomStyleInfo.Sauna00.LastObtainedSec
0x09AE8058,Player.InteriorRoomStyleInfo.Sauna00.OwnNum
0x3BF939EF,Player.InteriorRoomStyleInfo.Sauna00.State
0x7E427C4F,Player.InteriorRoomStyleInfo.SF00
0x6C9FA116,Player.InteriorRoomStyleInfo.SF00.FirstObtainedSec
0x450A0BA4,Player.InteriorRoomStyleInfo.SF00.KeyHash
0x10117ED7,Player.InteriorRoomStyleInfo.SF00.LastObtainedSec
0x9F1A32A2,Player.InteriorRoomStyleInfo.SF00.OwnNum
0xBAFF69D6,Player.InteriorRoomStyleInfo.SF00.State
0x5A42EAB4,Player.InteriorRoomStyleInfo.SF01
0x06034750,Player.InteriorRoomStyleInfo.SF01.FirstObtainedSec
0x8F5E8B60,Player.InteriorRoomStyleInfo.SF01.KeyHash
0x8579319E,Player.InteriorRoomStyleInfo.SF01.LastObtainedSec
0x73BB40FD,Player.InteriorRoomStyleInfo.SF01.OwnNum
0xFA388118,Player.InteriorRoomStyleInfo.SF01.State
0x17CF0EDA,Player.InteriorRoomStyleInfo.SF02
0x64F38A91,Player.InteriorRoomStyleInfo.SF02.FirstObtainedSec
0x3D2B86D9,Player.InteriorRoomStyleInfo.SF02.KeyHash
0x1EA1B19D,Player.InteriorRoomStyleInfo.SF02.LastObtainedSec
0xB928B7A7,Player.InteriorRoomStyleInfo.SF02.OwnNum
0x0F9758C9,Player.InteriorRoomStyleInfo.SF02.State
0x1E8A921E,Player.InteriorRoomStyleInfo.SF03
0x61D37839,Player.InteriorRoomStyleInfo.SF03.FirstObtainedSec
0x1A441414,Player.InteriorRoomStyleInfo.SF03.KeyHash
0x874B607A,Player.InteriorRoomStyleInfo.SF03.LastObtainedSec
0xAE87F177,Player.InteriorRoomStyleInfo.SF03.OwnNum
0x6E348ADF,Player.InteriorRoomStyleInfo.SF03.State
0xC2397F74,Player.InteriorRoomStyleInfo.SF04
0x9B8860C3,Player.InteriorRoomStyleInfo.SF04.FirstObtainedSec
0x211D5F48,Player.InteriorRoomStyleInfo.SF04.KeyHash
0xE8BA22D8,Player.InteriorRoomStyleInfo.SF04.LastObtainedSec
0x87E47453,Player.InteriorRoomStyleInfo.SF04.OwnNum
0x56B740AB,Player.InteriorRoomStyleInfo.SF04.State
0x0D54DEF2,Player.InteriorRoomStyleInfo.SF05
0x7ABDC762,Player.InteriorRoomStyleInfo.SF05.FirstObtainedSec
0x3E194070,Player.InteriorRoomStyleInfo.SF05.KeyHash
0xD8D706BD,Player.InteriorRoomStyleInfo.SF05.LastObtainedSec
0x674C898B,Player.InteriorRoomStyleInfo.SF05.OwnNum
0xFD24E09A,Player.InteriorRoomStyleInfo.SF05.State
0x62F697D5,Player.InteriorRoomStyleInfo.SFX00
0x2476BBEC,Player.InteriorRoomStyleInfo.SFX00.FirstObtainedSec
0x3D73CE6C,Player.InteriorRoomStyleInfo.SFX00.KeyHash
0xE57A0D6F,Player.InteriorRoomStyleInfo.SFX00.LastObtainedSec
0x793F67AA,Player.InteriorRoomStyleInfo.SFX00.OwnNum
0x464701DA,Player.InteriorRoomStyleInfo.SFX00.State
0x647FA054,Player.InteriorRoomStyleInfo.SFX01
0xE4526208,Player.InteriorRoomStyleInfo.SFX01.FirstObtainedSec
0x9282B419,Player.InteriorRoomStyleInfo.SFX01.KeyHash
0xC4E98DAC,Player.InteriorRoomStyleInfo.SFX01.LastObtainedSec
0x144C3288,Player.InteriorRoomStyleInfo.SFX01.OwnNum
0xC4539D7A,Player.InteriorRoomStyleInfo.SFX01.State
0x1A507F5B,Player.InteriorRoomStyleInfo.Shogun00
0x4B27D276,Player.InteriorRoomStyleInfo.Shogun00.FirstObtainedSec
0xCB33926B,Player.InteriorRoomStyleInfo.Shogun00.KeyHash
0xC609B26B,Player.InteriorRoomStyleInfo.Shogun00.LastObtainedSec
0xE756275D,Player.InteriorRoomStyleInfo.Shogun00.OwnNum
0x903DA968,Player.InteriorRoomStyleInfo.Shogun00.State
0x7DDB6C35,Player.InteriorRoomStyleInfo.Shoji00
0x2A8C03DE,Player.InteriorRoomStyleInfo.Shoji00.FirstObtainedSec
0xD0C64BD8,Player.InteriorRoomStyleInfo.Shoji00.KeyHash
0xC68A495E,Player.InteriorRoomStyleInfo.Shoji00.LastObtainedSec
0xD593E292,Player.InteriorRoomStyleInfo.Shoji00.OwnNum
0x92953A15,Player.InteriorRoomStyleInfo.Shoji00.State
0x783E7C32,Player.InteriorRoomStyleInfo.Shoji01
0xE06B1CB9,Player.InteriorRoomStyleInfo.Shoji01.FirstObtainedSec
0xC5998069,Player.InteriorRoomStyleInfo.Shoji01.KeyHash
0xFC819F04,Player.InteriorRoomStyleInfo.Shoji01.LastObtainedSec
0xC57677CF,Player.InteriorRoomStyleInfo.Shoji01.OwnNum
0xA5F054D3,Player.InteriorRoomStyleInfo.Shoji01.State
0xB6B5F0F8,Player.InteriorRoomStyleInfo.Shoji02
0xA1DF94C5,Player.InteriorRoomStyleInfo.Shoji02.FirstObtainedSec
0x1ED5E361,Player.InteriorRoomStyleInfo.Shoji02.KeyHash
0xC51F015E,Player.InteriorRoomStyleInfo.Shoji02.LastObtainedSec
0xE0DFA1AE,Player.InteriorRoomStyleInfo.Shoji02.OwnNum
0x0D822C9F,Player.InteriorRoomStyleInfo.Shoji02.State
0x2C44E1DC,Player.InteriorRoomStyleInfo.Simple00
0x09AA1046,Player.InteriorRoomStyleInfo.Simple00.FirstObtainedSec
0x21A3C50D,Player.InteriorRoomStyleInfo.Simple00.KeyHash
0x2CF14C4E,Player.InteriorRoomStyleInfo.Simple00.LastObtainedSec
0xCCCB26EE,Player.InteriorRoomStyleInfo.Simple00.OwnNum
0x3D08F828,Player.InteriorRoomStyleInfo.Simple00.State
0xB3EF7A65,Player.InteriorRoomStyleInfo.Sloppy00
0xAB5034EF,Player.InteriorRoomStyleInfo.Sloppy00.FirstObtainedSec
0xAEFFD495,Player.InteriorRoomStyleInfo.Sloppy00.KeyHash
0x9FE8260C,Player.InteriorRoomStyleInfo.Sloppy00.LastObtainedSec
0xC8B7D604,Player.InteriorRoomStyleInfo.Sloppy00.OwnNum
0xF686E205,Player.InteriorRoomStyleInfo.Sloppy00.State
0x5297E311,Player.InteriorRoomStyleInfo.Sloppy01
0x2347468C,Player.InteriorRoomStyleInfo.Sloppy01.FirstObtainedSec
0x9FCB50C4,Player.InteriorRoomStyleInfo.Sloppy01.KeyHash
0x470EA125,Player.InteriorRoomStyleInfo.Sloppy01.LastObtainedSec
0xB20CE7BA,Player.InteriorRoomStyleInfo.Sloppy01.OwnNum
0x5DA1E5A5,Player.InteriorRoomStyleInfo.Sloppy01.State
0x84DA2F5C,Player.InteriorRoomStyleInfo.SmallFlower00
0xA5979979,Player.InteriorRoomStyleInfo.SmallFlower00.FirstObtainedSec
0x690B833C,Player.InteriorRoomStyleInfo.SmallFlower00.KeyHash
0xD894A4CB,Player.InteriorRoomStyleInfo.SmallFlower00.LastObtainedSec
0x2C816F61,Player.InteriorRoomStyleInfo.SmallFlower00.OwnNum
0x8CFCE1A5,Player.InteriorRoomStyleInfo.SmallFlower00.State
0xBED869D5,Player.InteriorRoomStyleInfo.SmallFlower01
0x7E68B466,Player.InteriorRoomStyleInfo.SmallFlower01.FirstObtainedSec
0xC24CBE60,Player.InteriorRoomStyleInfo.SmallFlower01.KeyHash
0x07D0C95E,Player.InteriorRoomStyleInfo.SmallFlower01.LastObtainedSec
0x97C920B8,Player.InteriorRoomStyleInfo.SmallFlower01.OwnNum
0xB4185BFB,Player.InteriorRoomStyleInfo.SmallFlower01.State
0x2C8D7FC7,Player.InteriorRoomStyleInfo.SmallFlower02
0xEBFB09D8,Player.InteriorRoomStyleInfo.SmallFlower02.FirstObtainedSec
0xE7945DBF,Player.InteriorRoomStyleInfo.SmallFlower02.KeyHash
0x2C27406B,Player.InteriorRoomStyleInfo.SmallFlower02.LastObtainedSec
0xD8525F7B,Player.InteriorRoomStyleInfo.SmallFlower02.OwnNum
0x0D1999E1,Player.InteriorRoomStyleInfo.SmallFlower02.State
0x9E3D20B1,Player.InteriorRoomStyleInfo.SmallFlower03
0xA2515967,Player.InteriorRoomStyleInfo.SmallFlower03.FirstObtainedSec
0x5D204BEC,Player.InteriorRoomStyleInfo.SmallFlower03.KeyHash
0xCC3BFBA0,Player.InteriorRoomStyleInfo.SmallFlower03.LastObtainedSec
0xBF932755,Player.InteriorRoomStyleInfo.SmallFlower03.OwnNum
0x3F132907,Player.InteriorRoomStyleInfo.SmallFlower03.State
0xFC4446A4,Player.InteriorRoomStyleInfo.SmallFlower04
0x498D4F18,Player.InteriorRoomStyleInfo.SmallFlower04.FirstObtainedSec
0xBE764A96,Player.InteriorRoomStyleInfo.SmallFlower04.KeyHash
0x6B55DB70,Player.InteriorRoomStyleInfo.SmallFlower04.LastObtainedSec
0x05126DC1,Player.InteriorRoomStyleInfo.SmallFlower04.OwnNum
0xE1039E74,Player.InteriorRoomStyleInfo.SmallFlower04.State
0xBFF06151,Player.InteriorRoomStyleInfo.SmallFlower05
0xDEB33099,Player.InteriorRoomStyleInfo.SmallFlower05.FirstObtainedSec
0x12053C29,Player.InteriorRoomStyleInfo.SmallFlower05.KeyHash
0x73791D08,Player.InteriorRoomStyleInfo.SmallFlower05.LastObtainedSec
0x30DF706B,Player.InteriorRoomStyleInfo.SmallFlower05.OwnNum
0x23BF9305,Player.InteriorRoomStyleInfo.SmallFlower05.State
0x546C5C31,Player.InteriorRoomStyleInfo.SmallFlower06
0x94B4F03D,Player.InteriorRoomStyleInfo.SmallFlower06.FirstObtainedSec
0x07D76ACF,Player.InteriorRoomStyleInfo.SmallFlower06.KeyHash
0xD4F9B710,Player.InteriorRoomStyleInfo.SmallFlower06.LastObtainedSec
0x578018D1,Player.InteriorRoomStyleInfo.SmallFlower06.OwnNum
0x6AF6CDAD,Player.InteriorRoomStyleInfo.SmallFlower06.State
0xCD1B9067,Player.InteriorRoomStyleInfo.SmallFlower07
0x7CDE16DC,Player.InteriorRoomStyleInfo.SmallFlower07.FirstObtainedSec
0xAA610227,Player.InteriorRoomStyleInfo.SmallFlower07.KeyHash
0x4F797BCA,Player.InteriorRoomStyleInfo.SmallFlower07.LastObtainedSec
0x425564C5,Player.InteriorRoomStyleInfo.SmallFlower07.OwnNum
0x5DC04C8E,Player.InteriorRoomStyleInfo.SmallFlower07.State
0x2B219835,Player.InteriorRoomStyleInfo.Snow00
0x44CA192E,Player.InteriorRoomStyleInfo.Snow00.FirstObtainedSec
0x3A328AD0,Player.InteriorRoomStyleInfo.Snow00.KeyHash
0x4C61B138,Player.InteriorRoomStyleInfo.Snow00.LastObtainedSec
0xABCB03BC,Player.InteriorRoomStyleInfo.Snow00.OwnNum
0x73FF47D8,Player.InteriorRoomStyleInfo.Snow00.State
0xA221EB37,Player.InteriorRoomStyleInfo.Stadium00
0x12298CAA,Player.InteriorRoomStyleInfo.Stadium00.FirstObtainedSec
0xCF153863,Player.InteriorRoomStyleInfo.Stadium00.KeyHash
0x73755308,Player.InteriorRoomStyleInfo.Stadium00.LastObtainedSec
0x4433CBA5,Player.InteriorRoomStyleInfo.Stadium00.OwnNum
0x43D01844,Player.InteriorRoomStyleInfo.Stadium00.State
0x746AC90B,Player.InteriorRoomStyleInfo.Stadium01
0xC9B88F50,Player.InteriorRoomStyleInfo.Stadium01.FirstObtainedSec
0x5B845234,Player.InteriorRoomStyleInfo.Stadium01.KeyHash
0xD520D292,Player.InteriorRoomStyleInfo.Stadium01.LastObtainedSec
0x3C523236,Player.InteriorRoomStyleInfo.Stadium01.OwnNum
0x4A1B40C3,Player.InteriorRoomStyleInfo.Stadium01.State
0x0FB98F40,Player.InteriorRoomStyleInfo.Stadium02
0x3D1E8644,Player.InteriorRoomStyleInfo.Stadium02.FirstObtainedSec
0x68753577,Player.InteriorRoomStyleInfo.Stadium02.KeyHash
0x406980A8,Player.InteriorRoomStyleInfo.Stadium02.LastObtainedSec
0x62C513CF,Player.InteriorRoomStyleInfo.Stadium02.OwnNum
0x9AADE568,Player.InteriorRoomStyleInfo.Stadium02.State
0xB737ED08,Player.InteriorRoomStyleInfo.Stage00
0xB03AC2FE,Player.InteriorRoomStyleInfo.Stage00.FirstObtainedSec
0x9AD566A4,Player.InteriorRoomStyleInfo.Stage00.KeyHash
0xA7A6F9B9,Player.InteriorRoomStyleInfo.Stage00.LastObtainedSec
0x1D25249B,Player.InteriorRoomStyleInfo.Stage00.OwnNum
0x96AB1B4F,Player.InteriorRoomStyleInfo.Stage00.State
0x1FBEB73B,Player.InteriorRoomStyleInfo.StarPrint00
0xAEF83814,Player.InteriorRoomStyleInfo.StarPrint00.FirstObtainedSec
0xCF4B7DB5,Player.InteriorRoomStyleInfo.StarPrint00.KeyHash
0x4A0E1905,Player.InteriorRoomStyleInfo.StarPrint00.LastObtainedSec
0xD56A47FC,Player.InteriorRoomStyleInfo.StarPrint00.OwnNum
0x3D415040,Player.InteriorRoomStyleInfo.StarPrint00.State
0xFB1ED3AF,Player.InteriorRoomStyleInfo.StarPrint01
0xC8692245,Player.InteriorRoomStyleInfo.StarPrint01.FirstObtainedSec
0x0C082387,Player.InteriorRoomStyleInfo.StarPrint01.KeyHash
0xCE90914D,Player.InteriorRoomStyleInfo.StarPrint01.LastObtainedSec
0x47F5C891,Player.InteriorRoomStyleInfo.StarPrint01.OwnNum
0x7CE27A10,Player.InteriorRoomStyleInfo.StarPrint01.State
0x9A519412,Player.InteriorRoomStyleInfo.StarPrint02
0x7B836918,Player.InteriorRoomStyleInfo.StarPrint02.FirstObtainedSec
0x7139AB40,Player.InteriorRoomStyleInfo.StarPrint02.KeyHash
0xC7018FA2,Player.InteriorRoomStyleInfo.StarPrint02.LastObtainedSec
0xC637E7F6,Player.InteriorRoomStyleInfo.StarPrint02.OwnNum
0xF748D80B,Player.InteriorRoomStyleInfo.StarPrint02.State
0xD464C188,Player.InteriorRoomStyleInfo.StarPrint03
0x3EEF1371,Player.InteriorRoomStyleInfo.StarPrint03.FirstObtainedSec
0x73E97633,Player.InteriorRoomStyleInfo.StarPrint03.KeyHash
0xD70579AD,Player.InteriorRoomStyleInfo.StarPrint03.LastObtainedSec
0xCEFCE8AD,Player.InteriorRoomStyleInfo.StarPrint03.OwnNum
0xB5D49437,Player.InteriorRoomStyleInfo.StarPrint03.State
0x25562F1F,Player.InteriorRoomStyleInfo.StarPrint04
0x27D42642,Player.InteriorRoomStyleInfo.StarPrint04.FirstObtainedSec
0x6CBD3D5C,Player.InteriorRoomStyleInfo.StarPrint04.KeyHash
0x7B33BA80,Player.InteriorRoomStyleInfo.StarPrint04.LastObtainedSec
0x7237C0A5,Player.InteriorRoomStyleInfo.StarPrint04.OwnNum
0x35D064EE,Player.InteriorRoomStyleInfo.StarPrint04.State
0x3EAAC6B0,Player.InteriorRoomStyleInfo.Steampunk00
0x98E1D6BF,Player.InteriorRoomStyleInfo.Steampunk00.FirstObtainedSec
0x8BB03F49,Player.InteriorRoomStyleInfo.Steampunk00.KeyHash
0x269C9228,Player.InteriorRoomStyleInfo.Steampunk00.LastObtainedSec
0xCD9A67B7,Player.InteriorRoomStyleInfo.Steampunk00.OwnNum
0x3FDDA1D5,Player.InteriorRoomStyleInfo.Steampunk00.State
0x5ADB60ED,Player.InteriorRoomStyleInfo.Strata00
0x410E415D,Player.InteriorRoomStyleInfo.Strata00.FirstObtainedSec
0xA16BBDE0,Player.InteriorRoomStyleInfo.Strata00.KeyHash
0x20069A42,Player.InteriorRoomStyleInfo.Strata00.LastObtainedSec
0x1FFEB58F,Player.InteriorRoomStyleInfo.Strata00.OwnNum
0xAA9CFEAF,Player.InteriorRoomStyleInfo.Strata00.State
0x1540C5DE,Player.InteriorRoomStyleInfo.Street00
0xD37EB680,Player.InteriorRoomStyleInfo.Street00.FirstObtainedSec
0x92BBE23E,Player.InteriorRoomStyleInfo.Street00.KeyHash
0x9B551A78,Player.InteriorRoomStyleInfo.Street00.LastObtainedSec
0xC4DE8638,Player.InteriorRoomStyleInfo.Street00.OwnNum
0x97FAE52A,Player.InteriorRoomStyleInfo.Street00.State
0xB334921F,Player.InteriorRoomStyleInfo.Stuffed00
0x14496E72,Player.InteriorRoomStyleInfo.Stuffed00.FirstObtainedSec
0xE55F77AA,Player.InteriorRoomStyleInfo.Stuffed00.KeyHash
0x3A188DF6,Player.InteriorRoomStyleInfo.Stuffed00.LastObtainedSec
0xDA320344,Player.InteriorRoomStyleInfo.Stuffed00.OwnNum
0xC231B294,Player.InteriorRoomStyleInfo.Stuffed00.State
0x5015CC0B,Player.InteriorRoomStyleInfo.Stuffed01
0x838CD4B6,Player.InteriorRoomStyleInfo.Stuffed01.FirstObtainedSec
0xAA277D05,Player.InteriorRoomStyleInfo.Stuffed01.KeyHash
0x2D2E7211,Player.InteriorRoomStyleInfo.Stuffed01.LastObtainedSec
0xDDE67413,Player.InteriorRoomStyleInfo.Stuffed01.OwnNum
0xAE9712BB,Player.InteriorRoomStyleInfo.Stuffed01.State
0xE27E2488,Player.InteriorRoomStyleInfo.Stuffed02
0x80932BA8,Player.InteriorRoomStyleInfo.Stuffed02.FirstObtainedSec
0xA79EE72C,Player.InteriorRoomStyleInfo.Stuffed02.KeyHash
0x584CF713,Player.InteriorRoomStyleInfo.Stuffed02.LastObtainedSec
0x69EF6199,Player.InteriorRoomStyleInfo.Stuffed02.OwnNum
0x262EDDA7,Player.InteriorRoomStyleInfo.Stuffed02.State
0xAEF4BE91,Player.InteriorRoomStyleInfo.Stuffed03
0xAFF9B38D,Player.InteriorRoomStyleInfo.Stuffed03.FirstObtainedSec
0xE7FDDBD0,Player.InteriorRoomStyleInfo.Stuffed03.KeyHash
0xF4E31FD0,Player.InteriorRoomStyleInfo.Stuffed03.LastObtainedSec
0x26E67BA9,Player.InteriorRoomStyleInfo.Stuffed03.OwnNum
